User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
501,Natty Lampitt,24,Female,Bisexual,Arcos de Valdevez,Undergraduate degree,Chief Design Engineer,126,1,Buddhist,Relationship,Aquarius,0,636,512,380,835,Male,9,Shared Values,335,3,What's something you've done and will never do again?,3,782,12:01 PM,11:17 PM,1
502,Emmit Demke,40,Female,Bisexual,Huacheng,In college,Marketing Assistant,247,0,Christian,Don't know yet,Cancer,0,613,614,105,469,Male,62,Shared Hobbies,485,1,What would you do on a rainy Sunday?,57,720,8:00 PM,8:23 AM,1
503,Ardella Rosencwaig,90,Female,Asexual,Banikoara,Undergraduate degree,Marketing Manager,234,1,Atheist,Marriage,Gemini,0,499,410,618,506,Female,98,Shared Interests,400,1,What's the funniest nickname someone has for you?,768,301,6:31 AM,6:03 PM,1
504,Jock Fockes,42,Female,Bisexual,Ar Rubū‘,Graduate degree,Assistant Manager,154,0,Atheist,Marriage,Pisces,0,927,723,795,395,Male,88,Shared Values,941,4,What would you guess about me that isn't on my profile?,805,852,5:37 AM,10:09 AM,1
505,Hayley Perigeaux,92,Male,Bisexual,San Pedro Pinula,High school,Sales Associate,124,1,INC,Something casual,Aquarius,1,159,507,637,506,Female,82,Shared Interests,121,5,When do you feel at your sexiest?,421,254,10:22 AM,8:08 AM,1
506,Roseline Bremmell,69,Genderfluid,Pansexual,Peña,High school,Budget/Accounting Analyst III,142,1,Catholic,Relationship,Sagittarius,1,650,697,441,289,Female,8,Shared Interests,353,3,What's the first thing you find attractive in someone?,244,804,9:11 PM,3:39 PM,0
507,Stefan Wannop,55,Female,Heterosexual,Thị Trấn Mỹ Lộc,Undergraduate degree,Dental Hygienist,223,0,Agnostic,Relationship,Cancer,0,544,675,618,886,Male,23,Shared Interests,189,2,What's the first thing you find attractive in someone?,67,936,6:55 PM,8:36 AM,0
508,Jeramie Treske,48,Female,Heterosexual,Santo Tomás,Graduate degree,Structural Engineer,183,0,Christian,Relationship,Libra,0,104,248,69,133,Male,87,Shared Values,619,4,What's a really sexy name for someone?,910,17,9:50 PM,9:12 PM,0
509,Job Vicker,72,Male,Bisexual,Tomar,High school,Automation Specialist I,150,0,Atheist,Marriage,Scorpio,1,941,124,355,420,Male,89,Shared Values,749,2,What would you do on a rainy Sunday?,804,155,1:03 AM,10:26 AM,1
510,Hadley Sarver,60,Male,Asexual,Jargalant,In grad school,Actuary,163,1,Agnostic,Relationship,Pisces,1,973,629,743,699,Male,57,Shared Hobbies,168,4,What's your go-to feel good movie or series?,491,945,6:01 AM,3:46 PM,1
511,Merissa Simonard,65,Female,Homosexual,Baitashan,In college,Product Engineer,197,1,Atheist,Don't know yet,Sagittarius,0,649,636,870,148,Female,78,Shared Interests,578,1,What's your impression of me from my profile?,444,166,10:29 AM,12:00 PM,1
512,Mada Kunz,63,Female,Asexual,Vyshhorod,High school,Research Nurse,207,1,Hindu,Don't know yet,Pisces,1,755,274,207,553,Female,39,Shared Hobbies,449,5,What's something you've done and will never do again?,856,407,8:29 PM,8:21 AM,0
513,Barbabra Bowry,30,Female,Pansexual,Sudoměřice,In college,VP Quality Control,217,0,Hindu,Something casual,Virgo,0,968,369,644,78,Female,93,Shared Hobbies,746,3,What's your impression of me from my profile?,633,356,11:17 AM,12:46 AM,0
514,Arline Tarzey,90,Male,Heterosexual,Ijuí,Undergraduate degree,Electrical Engineer,175,1,Catholic,Marriage,Aries,1,573,872,610,804,Female,22,Shared Hobbies,375,2,What would you do on a rainy Sunday?,589,122,8:50 PM,2:23 AM,0
515,Jackelyn Labba,97,Male,Asexual,Pavshino,High school,Systems Administrator IV,248,1,Hindu,Something casual,Aquarius,1,682,496,604,28,Female,18,Shared Hobbies,439,4,What's your go-to feel good movie or series?,391,646,11:42 PM,1:22 PM,1
516,Lavinie Millery,52,Female,Heterosexual,Amiens,High school,Assistant Professor,212,0,Hindu,Relationship,Aries,0,364,3,685,880,Female,71,Shared Values,683,1,What's the funniest nickname someone has for you?,841,650,11:26 PM,12:34 AM,0
517,Reggie Georghiou,82,Male,Homosexual,Bang Pakong,Graduate degree,Information Systems Manager,239,1,Atheist,Something casual,Scorpio,1,709,893,982,765,Male,76,Shared Interests,65,4,What would you guess about me that isn't on my profile?,545,887,2:32 AM,12:45 AM,0
518,Templeton Fetherstone,47,Male,Asexual,Kalengwa,High school,Sales Representative,140,1,Buddhist,Don't know yet,Gemini,1,396,637,654,148,Male,89,Shared Hobbies,750,3,Who's your favorite LGBTQ+ icon and why?,646,834,2:11 AM,9:39 PM,1
519,Casey Betser,26,Female,Bisexual,Ouranoupolis,Undergraduate degree,Occupational Therapist,184,1,Hindu,Relationship,Aries,0,192,62,897,236,Male,23,Shared Interests,938,1,What's your go-to feel good movie or series?,956,927,6:58 PM,2:46 AM,0
520,Nappy Patkin,72,Bigender,Heterosexual,Kakata,Undergraduate degree,VP Quality Control,233,1,INC,Something casual,Sagittarius,1,15,992,956,381,Male,69,Shared Interests,180,5,What's the first thing you find attractive in someone?,472,354,6:15 AM,4:39 PM,1
521,Quintilla Kasper,81,Female,Bisexual,Glubokiy,In grad school,Health Coach III,173,1,Agnostic,Don't know yet,Cancer,0,670,805,565,880,Female,16,Shared Values,664,3,What's your impression of me from my profile?,500,376,5:47 PM,5:21 PM,0
522,Jasen Ricca,86,Male,Bisexual,Chía,In college,Developer I,150,0,Atheist,Relationship,Aries,0,538,22,52,704,Male,91,Shared Hobbies,893,5,Who's your favorite LGBTQ+ icon and why?,236,484,12:56 PM,9:22 AM,1
523,Binnie Erett,19,Male,Bisexual,Valongo,In grad school,Human Resources Manager,208,0,Atheist,Something casual,Taurus,0,737,304,927,314,Female,52,Shared Hobbies,356,1,What would you guess about me that isn't on my profile?,81,443,8:45 PM,5:06 AM,1
524,Dorie Cicerone,63,Female,Homosexual,Anning,High school,Food Chemist,163,1,Catholic,Relationship,Taurus,1,769,890,16,517,Female,36,Shared Values,650,1,What's a really sexy name for someone?,776,132,10:54 AM,4:18 PM,0
525,Locke Coughlan,58,Female,Asexual,Guayaybi,High school,Account Coordinator,237,1,Christian,Relationship,Libra,0,847,133,801,868,Male,98,Shared Values,775,2,When do you feel at your sexiest?,848,3,10:25 PM,6:10 PM,0
526,Anstice Easey,84,Bigender,Asexual,Hernani,In grad school,Actuary,177,1,Agnostic,Don't know yet,Aquarius,1,827,933,190,231,Female,36,Shared Values,557,1,What would you guess about me that isn't on my profile?,211,807,10:49 AM,8:42 PM,1
527,Thaddus Tranter,43,Male,Asexual,Huili Chengguanzhen,High school,Database Administrator III,175,0,INC,Marriage,Cancer,0,363,784,368,323,Male,49,Shared Values,449,5,When do you feel at your sexiest?,954,55,7:08 PM,8:59 PM,1
528,Janna Gogay,29,Female,Bisexual,Tobelo,Undergraduate degree,Geological Engineer,234,0,Hindu,Relationship,Aquarius,0,131,282,140,22,Female,70,Shared Interests,90,4,Who's your favorite LGBTQ+ icon and why?,907,956,7:02 PM,12:24 AM,0
529,Tammara Knibbs,90,Female,Bisexual,Xaysetha,In grad school,VP Quality Control,180,1,INC,Marriage,Aries,0,961,610,279,61,Female,51,Shared Interests,389,5,What's your go-to feel good movie or series?,404,399,6:45 PM,2:52 PM,1
530,Sloan Conroy,24,Female,Heterosexual,Suyo,Graduate degree,Executive Secretary,238,0,Born Again Christian,Something casual,Virgo,0,452,879,753,163,Male,30,Shared Interests,71,4,What would you do on a rainy Sunday?,504,160,10:48 PM,9:22 PM,0
531,Mendy Chevis,62,Female,Bisexual,Mahaica Village,In college,Design Engineer,193,0,Atheist,Marriage,Libra,1,301,616,559,869,Male,93,Shared Values,181,3,What's your go-to feel good movie or series?,155,276,10:09 PM,5:12 AM,1
532,Mauricio Mossom,83,Male,Heterosexual,Sulitair,In college,Systems Administrator IV,247,0,Born Again Christian,Something casual,Capricorn,1,810,631,118,709,Male,69,Shared Interests,225,2,What's something you've done and will never do again?,611,666,8:54 AM,4:45 AM,1
533,Natalina Ferruzzi,31,Male,Pansexual,Pyt-Yakh,Undergraduate degree,Human Resources Assistant III,223,0,Christian,Relationship,Capricorn,0,554,617,670,630,Female,12,Shared Values,849,4,When do you feel at your sexiest?,106,717,3:51 AM,10:10 AM,1
534,Veriee De Mico,48,Female,Homosexual,Perivólia,In college,Director of Sales,218,0,Agnostic,Relationship,Gemini,0,723,775,243,30,Genderfluid,77,Shared Interests,762,4,What's your go-to feel good movie or series?,119,615,9:08 PM,3:50 AM,1
535,Afton Clohisey,18,Genderfluid,Homosexual,Pertunmaa,In grad school,Automation Specialist I,137,0,Agnostic,Relationship,Libra,0,731,456,963,405,Female,44,Shared Hobbies,843,5,What would you guess about me that isn't on my profile?,492,678,3:29 PM,4:11 PM,1
536,Diann Hargreaves,41,Female,Homosexual,Boldumsaz,Undergraduate degree,Media Manager IV,249,1,Christian,Marriage,Virgo,1,823,916,384,130,Female,11,Shared Interests,431,3,What would you do on a rainy Sunday?,541,905,6:16 PM,9:13 AM,1
537,Shandeigh Larver,100,Female,Homosexual,Öndörhoshuu,Graduate degree,Accountant II,202,0,Hindu,Something casual,Leo,0,636,298,966,913,Female,84,Shared Hobbies,879,1,Who's your favorite LGBTQ+ icon and why?,551,365,2:10 PM,5:12 AM,1
538,Bernadette Mainz,87,Female,Heterosexual,Tuban,Undergraduate degree,Staff Scientist,239,0,Born Again Christian,Relationship,Pisces,1,512,175,919,92,Female,81,Shared Hobbies,707,2,What's the first thing you find attractive in someone?,585,123,3:51 AM,11:32 AM,0
539,Annora Reditt,55,Agender,Bisexual,Mrągowo,In grad school,Financial Analyst,229,0,Born Again Christian,Marriage,Capricorn,1,589,203,371,255,Female,97,Shared Hobbies,40,5,What's something you've done and will never do again?,119,698,12:16 PM,1:26 PM,1
540,Gustaf Herety,55,Female,Bisexual,Atalhada,Graduate degree,Structural Engineer,210,1,Buddhist,Marriage,Libra,1,55,290,703,316,Male,95,Shared Interests,850,3,What's something you've done and will never do again?,734,964,6:36 AM,4:20 AM,0
541,Trefor MacAirt,31,Female,Pansexual,Heping,In grad school,Quality Control Specialist,166,0,Buddhist,Relationship,Cancer,0,59,647,580,163,Male,13,Shared Values,76,4,What would you do on a rainy Sunday?,145,632,1:13 AM,12:58 AM,1
542,Erastus Jahan,54,Female,Asexual,Carora,Undergraduate degree,Chemical Engineer,190,1,Catholic,Marriage,Gemini,1,87,422,290,365,Male,51,Shared Values,603,5,When do you feel at your sexiest?,236,591,10:01 PM,4:10 PM,0
543,Lee Wallington,23,Female,Heterosexual,Zhukeng,In grad school,VP Sales,194,1,Buddhist,Something casual,Virgo,0,501,419,963,849,Male,37,Shared Values,927,2,What's the first thing you find attractive in someone?,989,185,8:26 AM,5:58 PM,1
544,Jeanine Pulteneye,61,Female,Asexual,San Pedro,In grad school,Administrative Assistant IV,180,0,Hindu,Something casual,Gemini,1,535,485,445,136,Female,63,Shared Interests,105,3,What's something you've done and will never do again?,39,409,9:37 AM,8:54 AM,1
545,Theodor Hurley,18,Female,Asexual,Kudang,In college,Analog Circuit Design manager,123,1,Catholic,Marriage,Aries,1,687,744,532,653,Male,19,Shared Hobbies,329,5,Who's your favorite LGBTQ+ icon and why?,897,606,3:58 PM,3:58 AM,1
546,Hedi Craig,67,Female,Pansexual,Yebaishou,In grad school,Senior Financial Analyst,133,1,Buddhist,Relationship,Aries,1,843,54,294,140,Female,82,Shared Interests,779,4,What's your impression of me from my profile?,21,232,9:45 PM,7:19 PM,0
547,Kaleb Jowitt,24,Male,Pansexual,Markaryd,High school,Office Assistant II,142,0,INC,Something casual,Taurus,1,437,321,157,651,Male,38,Shared Values,734,5,What's the first thing you find attractive in someone?,28,497,6:57 AM,11:24 AM,0
548,Maire Colquitt,88,Female,Bisexual,Lumbatan,Graduate degree,Mechanical Systems Engineer,198,0,Catholic,Relationship,Gemini,0,428,60,473,989,Female,19,Shared Interests,338,2,What's something you've done and will never do again?,556,326,4:26 AM,8:18 AM,0
549,Novelia Blaycock,53,Female,Heterosexual,Longhua,In grad school,Software Consultant,168,1,Buddhist,Don't know yet,Leo,1,488,193,342,757,Female,86,Shared Values,144,3,What would you guess about me that isn't on my profile?,197,739,4:57 PM,11:36 PM,0
550,Hakeem Freak,96,Non-binary,Asexual,Denton,High school,Help Desk Technician,241,1,INC,Marriage,Cancer,1,436,825,432,641,Male,92,Shared Values,603,4,When do you feel at your sexiest?,212,225,10:44 AM,8:53 AM,1
551,Xylia Kahn,24,Female,Pansexual,Wysoka,In college,Web Developer II,187,0,Buddhist,Don't know yet,Virgo,0,412,375,481,919,Agender,86,Shared Interests,782,4,Who's your favorite LGBTQ+ icon and why?,747,577,4:59 PM,7:53 PM,1
552,Ardelia Flaxman,98,Female,Heterosexual,Best,In grad school,Technical Writer,209,0,Atheist,Don't know yet,Pisces,0,941,448,511,332,Genderqueer,53,Shared Hobbies,441,3,What's a really sexy name for someone?,36,486,8:28 PM,8:27 AM,0
553,Karrie Lechelle,46,Female,Bisexual,Timaru,In grad school,Actuary,139,1,Agnostic,Relationship,Pisces,0,164,783,289,434,Female,48,Shared Values,968,2,What would you do on a rainy Sunday?,430,530,3:44 PM,4:51 PM,0
554,Arlana Mellem,67,Male,Bisexual,Molochnoye,In college,Marketing Manager,133,0,Hindu,Something casual,Taurus,0,631,137,607,602,Female,74,Shared Interests,368,3,What's the funniest nickname someone has for you?,883,752,7:38 AM,4:40 PM,1
555,Lionel Bester,42,Female,Heterosexual,Chachoengsao,Graduate degree,Data Coordinator,124,0,INC,Relationship,Taurus,0,604,942,933,101,Male,30,Shared Hobbies,135,2,What would you guess about me that isn't on my profile?,883,940,2:24 PM,2:17 AM,0
556,Lemar Farbrother,27,Female,Pansexual,Lümeng,High school,Web Designer III,180,0,Born Again Christian,Marriage,Virgo,0,882,546,303,395,Male,27,Shared Interests,315,5,What would you guess about me that isn't on my profile?,601,537,4:35 AM,3:27 AM,1
557,Erminie Woodnutt,93,Male,Bisexual,San Rafael,High school,Junior Executive,187,0,Catholic,Something casual,Taurus,0,411,873,467,988,Female,30,Shared Values,204,4,When do you feel at your sexiest?,66,788,7:44 PM,6:56 AM,1
558,Nil Scammell,32,Male,Asexual,Podbuzh,In college,Legal Assistant,150,1,Agnostic,Marriage,Virgo,1,998,956,888,761,Male,52,Shared Hobbies,344,1,What's something you've done and will never do again?,644,768,9:34 AM,12:25 AM,1
559,Collette Eddowis,20,Female,Asexual,Retkovci,In grad school,Account Representative II,179,0,Christian,Relationship,Gemini,0,289,470,200,61,Female,11,Shared Values,282,2,Who's your favorite LGBTQ+ icon and why?,82,930,3:19 AM,1:03 PM,1
560,Jasper Thorrold,34,Female,Bisexual,Pringgabaya,Undergraduate degree,Financial Analyst,183,0,Christian,Don't know yet,Virgo,1,758,565,49,28,Male,100,Shared Values,281,3,What would you guess about me that isn't on my profile?,280,873,10:02 AM,9:14 PM,1
561,Colline Castelletto,68,Male,Heterosexual,Lagos da Beira,In grad school,Technical Writer,142,1,INC,Marriage,Aries,0,577,952,925,137,Female,88,Shared Interests,540,2,What would you guess about me that isn't on my profile?,692,137,10:36 AM,3:35 AM,0
562,Zeb Kenealy,53,Male,Heterosexual,Binubusan,In grad school,Software Engineer III,153,1,Agnostic,Don't know yet,Leo,0,895,220,543,19,Male,65,Shared Interests,241,4,What's a really sexy name for someone?,579,237,10:48 PM,6:15 AM,0
563,Christean Gleadhell,26,Male,Heterosexual,Nong Hin,Graduate degree,Account Coordinator,197,0,Christian,Don't know yet,Gemini,1,578,192,130,775,Female,35,Shared Values,574,1,Who's your favorite LGBTQ+ icon and why?,980,697,8:46 PM,4:22 AM,0
564,Janka Zeplin,28,Male,Bisexual,Libochovice,Graduate degree,Nuclear Power Engineer,224,1,Christian,Relationship,Taurus,0,250,792,39,138,Female,62,Shared Hobbies,924,3,What's the first thing you find attractive in someone?,980,878,9:28 PM,4:21 PM,0
565,Heather Kleszinski,99,Male,Homosexual,Dongping,Undergraduate degree,Human Resources Manager,204,1,Buddhist,Relationship,Taurus,0,75,54,691,557,Female,99,Shared Interests,752,1,What's the first thing you find attractive in someone?,856,217,1:36 AM,5:02 PM,1
566,Baxter Shirtliff,33,Male,Bisexual,Ognevka,Undergraduate degree,Legal Assistant,233,0,Catholic,Don't know yet,Libra,1,855,470,188,812,Male,2,Shared Interests,796,4,What's a really sexy name for someone?,418,929,7:28 PM,12:37 PM,1
567,Alessandra Stoter,92,Male,Bisexual,Montecarlo,In grad school,Account Coordinator,169,0,Catholic,Marriage,Cancer,0,413,418,76,342,Female,98,Shared Interests,303,3,What's your go-to feel good movie or series?,261,100,6:26 AM,3:18 AM,0
568,Morganne Box,39,Male,Bisexual,Cangzhou,Undergraduate degree,Quality Engineer,245,0,Hindu,Don't know yet,Capricorn,0,228,965,668,688,Bigender,79,Shared Values,562,1,What's your go-to feel good movie or series?,158,254,3:29 PM,5:33 PM,1
569,Laurette Gollin,46,Male,Pansexual,Kuczbork-Osada,In grad school,VP Sales,168,1,Atheist,Don't know yet,Virgo,0,750,951,152,530,Female,48,Shared Hobbies,58,1,What would you guess about me that isn't on my profile?,381,450,5:45 AM,11:34 PM,1
570,Gardie Meharry,23,Male,Bisexual,Zhongmen,In grad school,Accounting Assistant IV,216,1,Catholic,Marriage,Virgo,0,414,140,550,759,Genderfluid,94,Shared Hobbies,770,5,Who's your favorite LGBTQ+ icon and why?,922,8,8:24 AM,5:19 PM,1
571,Bail Halfacre,62,Male,Asexual,Ibaan,In college,Legal Assistant,173,0,Agnostic,Relationship,Taurus,0,55,28,135,892,Male,11,Shared Values,264,1,What's something you've done and will never do again?,195,996,6:31 PM,5:28 AM,1
572,Karlis Lots,77,Male,Bisexual,Jangas,Undergraduate degree,Environmental Tech,190,1,Catholic,Relationship,Cancer,0,466,743,614,878,Male,57,Shared Hobbies,136,5,What's the funniest nickname someone has for you?,162,868,6:06 AM,6:51 AM,0
573,Sawyer Clashe,84,Bigender,Homosexual,Bystrzyca,High school,Social Worker,194,0,Hindu,Something casual,Sagittarius,1,963,260,399,772,Male,52,Shared Values,631,5,What would you guess about me that isn't on my profile?,492,245,6:14 PM,6:04 AM,0
574,Neville Vasilechko,66,Female,Homosexual,Rungis,In grad school,Business Systems Development Analyst,168,1,Buddhist,Relationship,Virgo,0,407,498,381,976,Male,21,Shared Values,958,2,When do you feel at your sexiest?,968,509,1:11 PM,3:47 AM,1
575,Raymond Andresen,45,Female,Pansexual,Subottsi,High school,Recruiting Manager,179,1,INC,Marriage,Aries,0,250,948,339,572,Male,81,Shared Interests,394,5,What's a really sexy name for someone?,829,779,1:15 AM,12:22 PM,0
576,Catina Rawnsley,87,Genderqueer,Heterosexual,Chengnan,Undergraduate degree,Senior Quality Engineer,210,1,Hindu,Marriage,Cancer,1,708,293,668,494,Female,39,Shared Hobbies,412,2,What's a really sexy name for someone?,505,951,6:39 PM,3:55 AM,0
577,Janetta Broggio,72,Female,Homosexual,Santa Bárbara,Undergraduate degree,Business Systems Development Analyst,241,0,Agnostic,Don't know yet,Cancer,1,974,232,763,217,Agender,47,Shared Hobbies,358,2,What would you guess about me that isn't on my profile?,427,494,3:45 PM,3:24 PM,0
578,Maxie Comins,55,Male,Asexual,Nanyang,In grad school,VP Marketing,127,1,Christian,Something casual,Scorpio,0,8,818,350,901,Male,91,Shared Hobbies,116,4,What's the funniest nickname someone has for you?,21,252,1:19 AM,3:51 PM,1
579,Pepillo Cawte,56,Male,Homosexual,Ibabang Tayuman,In college,Information Systems Manager,213,1,Atheist,Relationship,Gemini,0,833,879,272,126,Male,90,Shared Interests,169,5,Who's your favorite LGBTQ+ icon and why?,726,789,4:34 PM,1:58 PM,0
580,Collin Bodham,69,Male,Bisexual,Leran,Graduate degree,Senior Cost Accountant,159,1,Hindu,Relationship,Taurus,0,670,260,612,8,Male,93,Shared Interests,307,5,What's something you've done and will never do again?,153,330,4:35 PM,8:54 AM,0
581,Delcine Kaley,87,Female,Asexual,Rakvere,High school,Research Nurse,189,1,Atheist,Relationship,Aries,0,518,372,479,458,Female,27,Shared Hobbies,861,1,What would you do on a rainy Sunday?,744,802,4:52 AM,9:11 PM,1
582,Jose Benbrick,86,Polygender,Bisexual,Los Angeles,Undergraduate degree,Social Worker,246,0,INC,Relationship,Pisces,1,888,985,915,964,Male,3,Shared Interests,94,2,What's your go-to feel good movie or series?,728,935,1:10 AM,11:57 AM,0
583,Jessamine Lamborn,39,Female,Homosexual,Gornji Petrovci,Undergraduate degree,Electrical Engineer,237,0,Atheist,Don't know yet,Capricorn,1,477,233,545,224,Female,40,Shared Interests,84,4,What's your impression of me from my profile?,47,54,12:12 PM,7:44 PM,0
584,Mylo Kollas,58,Male,Homosexual,Thị Trấn Bình Mỹ,High school,Marketing Assistant,232,0,Atheist,Something casual,Scorpio,0,966,244,530,791,Male,30,Shared Hobbies,793,4,What's the first thing you find attractive in someone?,433,924,9:29 PM,5:59 PM,0
585,Selma Roselli,58,Female,Heterosexual,Skogås,In grad school,Associate Professor,166,1,Hindu,Relationship,Taurus,0,847,791,35,186,Female,5,Shared Interests,556,4,What's your impression of me from my profile?,198,466,6:18 AM,11:49 PM,0
586,Cynthie Watkiss,87,Female,Homosexual,Masantol,In college,Recruiter,192,0,Agnostic,Something casual,Libra,0,429,934,717,907,Female,46,Shared Values,246,3,What's your go-to feel good movie or series?,936,142,11:43 PM,5:49 AM,1
587,Walden Sandever,61,Female,Pansexual,As Suwaydā,In grad school,Speech Pathologist,210,1,Christian,Something casual,Gemini,0,18,535,773,788,Male,84,Shared Values,750,2,What's a really sexy name for someone?,108,945,8:23 AM,1:08 AM,1
588,Biron Moodycliffe,44,Female,Bisexual,Aragarças,In college,Food Chemist,145,1,Christian,Relationship,Sagittarius,1,930,448,112,447,Male,39,Shared Values,834,5,When do you feel at your sexiest?,743,101,7:13 AM,5:28 AM,1
589,Melisande Dominey,40,Female,Homosexual,Huayuan,In grad school,Analog Circuit Design manager,204,1,Atheist,Something casual,Scorpio,0,621,992,808,950,Female,99,Shared Values,136,2,Who's your favorite LGBTQ+ icon and why?,46,485,12:59 AM,3:05 PM,1
590,Maryjo Berthelmot,24,Genderfluid,Pansexual,Osieczna,Graduate degree,Food Chemist,134,1,Born Again Christian,Marriage,Virgo,0,269,785,199,286,Female,39,Shared Values,187,3,What's a really sexy name for someone?,250,764,5:16 PM,12:50 AM,0
591,Ardis Poundsford,65,Male,Asexual,Sammatti,In grad school,Physical Therapy Assistant,158,1,Christian,Don't know yet,Pisces,1,778,628,657,344,Bigender,88,Shared Hobbies,458,3,Who's your favorite LGBTQ+ icon and why?,308,60,5:57 AM,6:13 PM,1
592,Ailbert Chellenham,64,Female,Homosexual,Ngchesar Hamlet,Undergraduate degree,Environmental Tech,228,1,Born Again Christian,Marriage,Scorpio,1,932,335,307,898,Male,54,Shared Values,179,3,What's your impression of me from my profile?,152,381,3:42 PM,7:05 PM,1
593,Lindie Murname,69,Male,Asexual,Rendian,Graduate degree,VP Product Management,200,1,Christian,Don't know yet,Taurus,1,339,405,342,494,Female,97,Shared Interests,967,5,What would you do on a rainy Sunday?,763,662,9:27 PM,7:01 PM,0
594,Con Epton,43,Female,Pansexual,Biruinţa,In grad school,Human Resources Assistant IV,188,0,Buddhist,Don't know yet,Cancer,1,454,29,56,547,Male,41,Shared Hobbies,148,5,What's your go-to feel good movie or series?,657,550,8:38 PM,4:53 AM,1
595,Bentlee Leggin,77,Male,Pansexual,Dengok,In college,Analog Circuit Design manager,207,1,Born Again Christian,Don't know yet,Aries,0,794,369,157,244,Male,25,Shared Hobbies,948,4,What's your impression of me from my profile?,141,478,7:56 AM,9:24 PM,0
596,Angel Laughtisse,51,Female,Bisexual,Lomintsevskiy,High school,GIS Technical Architect,209,1,Hindu,Relationship,Sagittarius,0,687,731,973,537,Male,51,Shared Interests,21,4,What's your impression of me from my profile?,161,129,1:37 AM,1:18 PM,0
597,Edouard Tomson,93,Female,Pansexual,Victoria,In college,Research Associate,206,0,Agnostic,Relationship,Scorpio,1,124,801,314,484,Male,99,Shared Interests,379,4,What's the funniest nickname someone has for you?,655,84,9:21 AM,11:14 AM,1
598,Cristal Goodwyn,60,Male,Bisexual,Tavricheskoye,Undergraduate degree,Technical Writer,184,1,Born Again Christian,Relationship,Cancer,1,259,995,224,916,Female,40,Shared Interests,54,1,What would you do on a rainy Sunday?,29,313,2:02 PM,5:10 PM,0
599,Cassandry Wakeford,80,Genderqueer,Pansexual,Cajamarca,High school,Automation Specialist II,201,0,Agnostic,Something casual,Pisces,1,527,457,156,456,Female,6,Shared Values,496,4,What would you do on a rainy Sunday?,298,406,12:39 AM,6:53 PM,1
600,Jackson Bignold,33,Female,Pansexual,Teresita,Undergraduate degree,VP Sales,199,1,INC,Relationship,Sagittarius,1,691,670,854,187,Male,21,Shared Interests,670,4,What would you do on a rainy Sunday?,240,736,7:24 PM,2:25 PM,1
601,Natal Cristoferi,77,Genderqueer,Bisexual,Libu,In grad school,Budget/Accounting Analyst IV,211,1,Born Again Christian,Don't know yet,Sagittarius,0,471,218,933,553,Male,43,Shared Hobbies,633,5,What's the first thing you find attractive in someone?,639,428,5:23 PM,1:53 AM,1
602,Tootsie Battabee,65,Male,Bisexual,Butubut Norte,In college,Human Resources Manager,141,1,Born Again Christian,Don't know yet,Pisces,0,14,910,892,520,Female,10,Shared Interests,387,4,What's your go-to feel good movie or series?,462,493,4:22 AM,6:30 AM,0
603,Alina Pitcher,62,Female,Pansexual,Nowosielce,In college,Desktop Support Technician,212,0,Atheist,Marriage,Leo,0,745,865,538,583,Female,63,Shared Values,751,2,What's something you've done and will never do again?,948,143,5:15 PM,12:23 AM,1
604,Helaine Risom,34,Male,Homosexual,Zelenogorsk,In grad school,General Manager,197,1,INC,Marriage,Leo,0,457,700,81,722,Genderfluid,28,Shared Hobbies,333,5,What's your go-to feel good movie or series?,33,162,4:30 AM,4:13 AM,1
605,Tades Perring,50,Female,Homosexual,Siasi,High school,Help Desk Technician,220,1,INC,Marriage,Pisces,0,306,294,774,123,Male,38,Shared Values,930,2,What would you guess about me that isn't on my profile?,910,582,6:01 AM,11:42 AM,1
606,Alleyn Wannes,99,Female,Asexual,Saransk,High school,Structural Engineer,160,1,Christian,Relationship,Virgo,0,526,190,395,789,Male,26,Shared Hobbies,571,3,What's a really sexy name for someone?,409,712,1:06 AM,4:09 AM,1
607,Mathian Romanin,63,Female,Pansexual,Kingsport,Graduate degree,Librarian,162,1,Hindu,Relationship,Gemini,0,267,465,260,645,Male,36,Shared Hobbies,850,1,What's something you've done and will never do again?,6,790,6:43 AM,8:28 AM,0
608,Gaspar Mangenet,87,Female,Bisexual,Malangabang,Graduate degree,Speech Pathologist,125,1,Agnostic,Don't know yet,Gemini,1,479,784,821,269,Male,66,Shared Values,853,5,What's something you've done and will never do again?,242,531,3:26 AM,10:17 PM,0
609,Ludovika Lamswood,46,Female,Pansexual,Munjungan,High school,Quality Control Specialist,177,1,INC,Relationship,Capricorn,1,364,736,287,461,Female,33,Shared Values,854,5,Who's your favorite LGBTQ+ icon and why?,424,99,8:00 AM,6:37 PM,0
610,Leslie Almeida,24,Non-binary,Asexual,Quzhou,Undergraduate degree,Mechanical Systems Engineer,221,1,Christian,Don't know yet,Scorpio,1,582,93,94,383,Female,92,Shared Interests,882,4,What's the funniest nickname someone has for you?,129,950,12:31 AM,3:52 AM,0
